title,text,published,word_count,domain,event_count,good_grammar
"South Korea's chipmaking industry sparks back into life, as shipments and production increase - SiliconANGLE","The South Korean government has revealed that its chipmaking industry recorded its biggest-ever gains in both production and shipments this year. The increased momentum is one of the clearest signs yet that the global chipmaking industry is poised to bounce back from doldrums it entered in 2022 as the world reopened following the COVID-19 pandemic.
Data released by South Korea’s national statistical office shows that chip production increased by 42% in November compared to the year prior, representing its largest gain since late 2002. Shipments rose by 80% over the same period, while inventories expanded by 36%.
They are promising numbers which point to a rebound in what is South Korea’s most important industry. The decline in semiconductor shipments has weighed heavily on the country’s economy, significantly hampering the profitability of two of its biggest companies – Samsung Electronics Co. Ltd. and SK Hynix Inc. According to Bloomberg, the figures indicate that a nascent recovery in the global technology industry is also gaining steam.
The growth bodes well, not only for the prospects of South Korea’s major chipmakers, but also its heavy machinery industry, the country’s finance ministry said in a statement.
The $160 billion global memory chip market has been hammered by an economic slowdown that began in 2022 and dampened demand for personal computers and smartphones, which are the two most important products that use Samsung’s chips. Because of this, prices for memory chips collapsed over the last year, and the company’s semiconductor business recorded its first-ever loss in the second quarter, followed by another in October when it announced its third quarter results . Had it not been for the strong performance of its smartphone business, Samsung could have posted an overall net loss.
Although Samsung’s latest results disappointed investors, the company said in October that it was already seeing signs of a recovery in the semiconductor market, thanks in part to its focus on more profitable advanced chips for artificial intelligence workloads. Samsung officials also said they’re expecting prices of memory chips to increase in the fourth quarter.
Photo: Vecstock/Freepik",2023-12-29T02:47:00.000+02:00,344,business,6,True
Top Guidelines Of hire coders,"We wanted a qualified engineer who could get started on our undertaking right away. Simanas exceeded our expectations together with his operate. Not having to job interview and chase down a specialist developer was a superb time-saver and created All people come to feel much more comfy with our alternative to modify platforms to make the most of a more sturdy language.
Considering the fact that your intention should be to hire program developers who'll bring large-quality benefits for your enhancement workforce, it’s vital that their aspirations, aims, and pursuits are reasonably achieved so that they are often enthusiastic and dedicated to the task.
The two of those techniques incorporate to time prerequisites on each side of your table, although companies can outsource these evaluations, significantly live coding interviews. But with no some kind of code excellent analysis, organizations are not able to choose for themselves the standard of PHP code they will hope the prospect to make at the time hired.
Toptal provides a no-compromise Option to businesses undergoing fast improvement and scale. Just about every engineer we've contracted as a result of Toptal has immediately integrated into our workforce and held their operate to the very best common of top quality while protecting blazing progress speed.
Senior builders normally have greater than 5 years of practical experience, a thorough grasp of ideal procedures for app advancement, as well as the capacity to manage a staff.
Toptal's screening and matching procedure makes sure Outstanding talent are matched on your precise wants.
Working with Toptal has been an incredible working experience. Prior to employing them, I had expended quite a while interviewing other freelancers
hire a good coder and wasn't locating what I wanted. Soon after partaking hire coders with Toptal, they matched me up with the proper developer in a make a difference of days.
We Guantee that each engagement in between you and your application developer begins having a demo
website to hire a good coder duration of up to two weeks. Which means you have enough time to verify the engagement will likely be successful. In case you’re wholly satisfied with the effects, we’ll Monthly bill you for time and continue on the engagement for as long as you’d like.
When he receives his entrance-stop hat on, he will work heavily on protecting the top UX he may make for his end users.
We wanted some quick-term get the job done in Scala, and Toptal located us a fantastic developer within 24 hrs. This basically wouldn't have already been possible through another System.
To obtain a sense of that, you’ll would like to assess whether the candidate has the need to go above and over and above the minimal demands of The work.
The demanded complex abilities depend on an application’s System and coding languages. Nonetheless, There are some regular proficiencies you should seek out in all candidates: An knowledge of back-finish programming, UI/UX structure and implementation, and application architecture is important for almost any mobile app developer.
By way of example, a anxious candidate may stay away from conflicting thoughts with people that will come to a decision whether or not to hire them but be a bit more at ease becoming open with their future colleagues.
Specified his extreme experience in authentic tasks, he can foresee potential dear pitfalls on afterwards advancement phases and counsel an optimum Answer conserving time and spending budget.
Top Guidelines Of hire coders
We wanted a qualified engineer who could get started on our undertaking right away. Simanas exceeded our expectations together with his operate. Not having to job interview and chase down a specialist developer was a superb time-saver and created All people come to feel much more comfy with our alternative to modify platforms to make the most of a more sturdy language.",2023-12-28T19:27:00.000+02:00,635,technology,3,True
"Learning to love to draw with Commander Mark, the Bob Ross of drawing","Mark Kistler, aka Commander Mark, stars in a new documentary, The Secret Cities of Mark Kistler, that tells the story of Kistler’s legacy and how it all happened. Corgan Pictures hide caption
toggle caption Corgan Pictures
Commander Mark had big bright eyes and a wide mustachioed smile big enough to match his magnetic persona. He wore bright red military coveralls with a bandoleer filled with — not bullets, but magic markers.
His catchphrase was “Dream it. Draw it. Do it.” Back in the 1980s and early ’90s, millions of children tuned in to PBS to watch Commander Mark create magical worlds with his pen, teaching them how to draw along the way.
And 40 years later, a new documentary — The Secret Cities of Mark Kistler — tells the story of Mark Kistler, the artist behind the shows The Secret City, Draw Squad and Imagination Station.
Corgan Pictures YouTube
Born in Ohio, Mark Kistler grew up in Southern California, the youngest of five kids with a single mother who worked as a nurse. He says his mom encouraged him to follow his passion for art early on, buying him art supplies and letting him turn his bedroom closet into a tiny art studio.
He loved Disney animations and dreamed of becoming an animator. Then, as a teenager, he began teaching drawing workshops for kids, through his local parks and rec programming. There, he fell in love with teaching art and came up with a goal to teach a million kids to draw.
It didn’t seem a crazy idea, he says, because he really believed anyone could draw. Forty years later, he told me he still believes it. “If you can write your name, you can draw,” he says.
But how would he reach that goal? After all, he says, he was just a broke kid with a dream.
One day he was in an art store and noticed a rack of VHS tapes with titles like “How to Paint” and “How to Sculpt.” He didn’t see one that said “How to Draw.” He went to his local public television station to see if they’d give him a shot at hosting such a program. No way, they said.
He didn’t give up. In New York, he met with PBS producers, who also said no. They wanted a show about painting for kids, to ride the coattails of Bob Ross. Kistler pushed back on that idea, pointing out that paint was not as accessible to kids as a pencil and paper. Eventually, they let him try out his idea.
Kistler’s shows and subsequent how-to books, like You Can Draw in 30 Days, teach drawing fundamentals using a step-by-step approach based on copying and tracing. It differs from more traditional art classes that teach drawing from observation, or “realistic” art, but these methods are based on principles of drawing developed by the Renaissance masters.
In his approach, kids learn about composition, shading, foreshortening and other techniques in a fun environment that emphasizes practice over perfection.
All of this is done with a generous dose of showmanship and lessons about attitude.
In fact, watching Mark Kistler is kind of like listening to a self-improvement audiobook: “You can do this!” He believes drawing is the way to visualize and achieve your life goals.
If you’re a fan of the Memphis Group design movement, this TV set will make you giddy.
PBS YouTube
Kistler’s style is certainly fun and encouraging, but is it just a gimmick or does it really teach kids how to draw? Is drawing really a skill, not a talent, like Commander Mark espoused?
I asked Seymour Simmons, a retired professor of art and art education at Winthrop University in South Carolina, who wrote a textbook about the history of drawing.
Simmons says drawing is an intuitive process that captures momentary brain processes and records them. He, too, believes it is a skill, not a talent, that humans have used to communicate for thousands of years, since they began making marks on cave walls long before formal written language.
And if it is a skill, he believes it is something that should be taught. But there are many ways to teach drawing:
“Drawing is observation, drawing is invention, drawing is self-expression, drawing is problem-solving,” he explains. “Drawing is a visual language.”
Simmons says Mark Kistler has a great approach to drawing as ideation and invention. As Simmons puts it, “It’s a discipline, but it should be fun.”
For his part, Kistler believes that it helps to have a positive attitude when learning a new skill. Or as Commander Mark would put it: “Wave bye-bye to the stress bus.”
That’s the reason he created his character, and the cosmic world around him, so many years ago. He wanted to create a safe place for kids to try something new, mess up and not be afraid to try again. All so they could put to paper what was in their minds.
And thanks to that young 18-year-old who wanted to teach the world to draw, many children across the globe — kids like me — got his message and fell in love with drawing, too. We followed along with Commander Mark at home, drawing goofy toucans, birthday cakes and castles.
His hope from the start was that his lessons might lay the groundwork for future engineers or scientists to design solutions to something big.
The whole point of education, Kistler believes, is to teach students to become problem-solvers. And he’s worried that arts education is sometimes forgotten, especially in times of budget cuts. “Science, technology, engineering and math are all very noble pursuits,” he says, “but you’ve got to have that creativity.”",2023-12-29T02:54:00.000+02:00,947,guide,5,True
5 Benefits Of A Mini Am Fm Pocket Radio,"We state it over and over again: innovation makes our lives easier. You probably spoke with your grandmother that you're fortunate enough to have this and that to make your tasks substantially simple and easy. And this is what we need to be appreciative for. If it weren't for the innovations we use today, perhaps, we may have sworn how hard our lives are a long time back.
The state of imagination, integrated with a hunger to check out, has actually sent guys to the depth of the seas, and after that raised him to the height of the stars. An ability to think of something combined with the hunger to turn that ""Concept"" into a truth this is what drives the science of Technology Benefits.
He stated he questioned what kind of mind would read such garbage. One thing for sure, if all of us had actually such closed minds like this guy's, we would still remain in the horse and buggy days. Like the man stated, none are as blind as he that refuses to see.
Healthier Life. Exceptionally, you can likewise see some health benefits. You may observe that you come down with colds and other infections less typically. You may also find pains like headaches or lower pain in the back to be minimized or disappear altogether.
A great feature of this membrane was found when scientists 'sandwiched' it in between 2 traditional materials. It was found that as long as the 2 fabrics either side were breathable then the waterproof and breathing homes of the
technology examples complete 'sandwich' stay untouched. Thus GORE-TEX might be positioned beside breathable products such as leather, suede, some fabrics in addition to some PU's. This breakthrough implied it might be adopted into more mainstream items of shoes.
When they break your old pipeline apart as the brand-new pipe is pulled through, the other method is known as pipe bursting and this is. The old pipe is the guide for where to lay the new trenchless pipe.
Any choice will be good because most brand brand-new computer systems whether a desktop or laptop computer are effective enough for many people's needs. Consider these benefits as they may assist your purchasing decision.
5 Benefits Of A Mini Am Fm Pocket Radio
We state it over and over again: innovation makes our lives easier. You probably spoke with your grandmother that you're fortunate enough to have this and that to make your tasks substantially simple and easy. And this is what we need to be appreciative for. If it weren't for the innovations we use today, perhaps, we may have sworn how hard our lives are a long time back.",2023-12-29T00:21:00.000+02:00,448,technology,3,True
"Got 1 min? Over 62,000 sea turtle nests recorded in Quintana Roo this season","The 2023 turtle nesting season saw over 62,000 nests on the beaches of Quintana Roo according to Itzel Trujano, of the Quintana Roo Sea Turtle Committee. How do the numbers compare to last year? According to the data collected by researchers, this year’s results were stable compared to last year, when Quintana Roo registered over 3,000 loggerhead nests, 37,000 green turtle nests, 1,500 hawksbill nests and three rare leatherback nests. In total, 2022 recorded over 2 million sea turtle hatchlings released on more than 45 beaches in Quintana Roo. Which species lay eggs in Quintana Roo? Biologist Itandé Ruiz Ramos and engineer Roberto Herrera reported that this season registered 1,518 clutches of hawksbill eggs, more than 58,000 of green white turtle eggs and more than 3,000 of loggerhead eggs. Following this year’s nesting season, which takes place annually between May 1 and June 16, an extraordinary event occurred at the Xcacel-Xcacelito turtle sanctuary. The leatherback sea turtle, the largest sea turtle species in the world, [was spotted in the sanctuary for the first time in 36 years](https://mexiconewsdaily.com/news/leatherback-turtle-in-tulum-first-time-36-years/) – and gave birth to 57 leatherback turtle babies. The leatherback sea turtle, once a prevalent species in almost all oceans except the Arctic and Antarctic, has sharply declined in many parts of the world. Due to its dwindling numbers, it is now listed under the Endangered Species Act. In Mexico, leatherbacks have been observed in both the Pacific and the Gulf of Mexico. How are sea turtles doing in other areas of Mexico? Mexico is one of the most important turtle nesting sites in the world: six of the world’s seven species of sea turtles nest on Mexico’s beaches. This year, two additional turtle sanctuaries were federally declared at the beaches of La Escobilla and Chacahua in Oaxaca, bringing the total number of turtle sanctuaries in Mexico to 17 in eight coastal states. [Sea turtle conservation in Los Cabos, Baja California Sur](https://mexiconewsdaily.com/news/sea-turtle-conservation-efforts-are-paying-off-in-los-cabos/), saw a promising season this year, registering double the number of eggs recorded in 2022. Baja California’s coasts are home to five species of endangered sea turtles whose populations declined significantly towards the end of the last century. Signs of habitat recovery are expected to continue thanks to the efforts of monitoring, education and conservation programs across Mexico. With reports from [La Jornada Maya](https://www.lajornadamaya.mx/quintana-roo/224858/quintana-roo-contabilizan-mas-de-62-mil-nidos-de-tortugas-marinas-en-la-temporada-de-anidacion-2023-tulum)",2023-12-29T00:48:00.000+02:00,384,technology,3,True
Cobra Kai Co-Creator Schlossberg Confirms Longer Series Finale & More,"Posted in: [Netflix](/tv/netflix/), [Preview](/tv/preview-tv/), [streaming](/tv/streaming/), [TV](/tv/) | Tagged: [cobra kai](/tag/cobra-kai/), [netflix](/tag/netflix/), [preview](/tag/preview-2/), [Season 6](/tag/season-6/) Cobra Kai Co-Creator Schlossberg Confirms Longer Series Finale & More Cobra Kai co-creator Hayden Schlossberg answered fans' questions about the sixth & final season on social media - here are the highlights. Article Summary - Cobra Kai S6 eyed for 2024 release, may have lengthier finale. - Schlossberg teases Terry Silver's students might join Miyagi-Fang. - Eager fans can expect a new dojo name reveal in Season 6 opener. - Promised 'biggest, baddest' season. Creators highlight show's end. When we last checked in on how things were looking with the sixth & final season of Josh Heald, Jon Hurwitz, and Hayden Schlossberg's Ralph Macchio & William Zabka-starring Cobra Kai, Hurwitz [offered an update](https://bleedingcool.com/tv/cobra-kai-creators-season-6-filming-update-decision-to-end-series/) on filming (expected to begin shortly after the start of the new year) while Heald explained how they knew now was the right time to bring the series to an end. First this go-around, we're taking a look at the spoiler-free answers that Schlossberg offered on Twitter/X regarding the ""Karate Kid"" spinoff's final run. Here's a look at the highlights: First up, Schlossberg says the goal is to film in 2024 and have the 10-episode final season hit screens by the end of the year and that they're eyeing a longer series finale episode (with the season also having a longer overall runtime). There's a ""good chance"" that the remaining students from Terry Silver's (Thomas Ian Griffith) Cobra Kai will join Miyagi-Fang. The Sekai Taikai will require a team leader from each dojo, and we will learn the name of the new dojo during the Season 6 opener. As for the questions regarding who would get the most focus during the final seasons, Schlossberg drove home the point that ""everyone gets their moment in the spotlight"" and that we ""will learn more about everyone's past, present, and future."" Cobra Kai Creators Address Season 6 & Franchise's Future Promising the ""biggest"" and ""baddest"" season yet, the show's creators penned a letter to the show's supporters thanking them for their support and explaining the importance of ending Cobra Kai ""on our terms"" when the news was first announced earlier this year. Here's a look back at their letter: Ralph Macchio (Daniel LaRusso), William Zabka (Johnny Lawrence), Courtney Henggeler (Amanda LaRusso), Xolo Maridueña (Miguel Diaz), Tanner Buchanan (Robby Keene), Mary Mouser (Samantha LaRusso), Jacob Bertrand (Hawk), Gianni Decenzo (Demetri), Vanessa Rubio (Carmen), Peyton List (Tory), and Martin Kove (John Kreese) star, along with Dallas Dupree Young (Kenny), Oona O'Brien (Devon) and Thomas Ian Griffith (Terry Silver). Alicia Hannah-Kim (Minx) portrays South Korean sensei Kim Da-Eun, who plays a major role in Terry Silver's expansion plans. Dallas Dupree Young's Kenny Payne had been promoted to series regular for the fifth season. In addition, Sean Kanan is returned to the franchise to reprise his role as Mike Barnes. Cobra Kai is written and executive produced by series creators Josh Heald, Jon Hurwitz, and Hayden Schlossberg via production company Counterbalance Entertainment. Will Smith, James Lassiter, and Caleeb Pinkett executive produce for Westbrook Entertainment along with Susan Ekins in association with Sony Pictures Television. Macchio and Zabka also serve as executive [producers.](https://www.youtube.com/channel/UCWOA1ZGywLbqmigxE4Qlvuw) [ Stay up-to-date and support the site by following Bleeding Cool on Google News today! ](https://news.google.com/publications/CAAqBwgKMPHflgsw1IauAw?hl=en-US&gl=US&ceid=US:en)",2023-12-28T21:07:00.000+02:00,548,business,3,True
"Up 49% in Two Months, Is Cargojet Stock a Buy Today?","Plane on runway, aircraft
Shares of Cargojet (TSX:CJT) stock continue to climb higher as the market seems to be on the road to recovery. Yet even after seeing shares rise 49% in the last two months alone, the company is still about half of all-time highs.
So, what do investors think about Cargojet stock? Is this it? Or could there be another rise in share price for the once-great company? Let’s take a look.
What happened? Cargojet stock was one of the high fliers during the pandemic, when restrictions kept people at home, ordering online. These online orders rose significantly, leading to the company increasing its destinations as well as adding new aircraft.
Luckily, Cargojet stock had already made partnerships with some of the largest shipping companies on the planet. That includes Amazon and DHL, with multi-year deals signed to see the company bring its services to a global scale.
But even at home, Cargojet stock remained the only overnight cargo airline in the country. Things were going so well until they weren’t. With the market falling and restrictions ending, investors cut their losses. And this caused shares of Cargojet stock drop. So, what about now?
Undervalued Cargojet stock has since been called one of the most undervalued stocks on the TSX today. Shares are down by (get this) 49% since all-time highs. And even with the most recent rise, analysts believe there should be more to come.
The last two years have been difficult, but now we’re on the verge of a recovery. Should interest rates and inflation come down, consumers will have more cash in their pockets. That cash can be used to buy the consumer goods that many have stayed away from over the last two years. And that will see another increase in the demand for Cargojet stock.
For now, however, shares may be up, but investors remain on the sidelines. This could come from the most recent earnings report, which saw revenue down year over year. Even so, analysts believe there is a strong outlook for this stock.
Analysts weigh in After the company reported third-quarter results, analysts were pleased that the company continues to support lower-cost initiatives and balances that with increasing operating income and revenue as volumes recover. Overall, notes were positive, despite narrowly missing earnings estimates.
Cargojet stock is now continuing to focus on bringing costs down while preparing for the future. A future that will see a high rise in ecommerce use. Even so, the company remained focused on conservative projections, though analysts believe they could be even higher through to 2025.
So, in the very near future, analysts believe Cargojet stock will soar high once again. They’ve touted it as an outperformer, especially as it continues to bring in cash from fleet plans and asset sales. And as the company recently increased its dividend by a whopping 10%, along with its buyback plan, management seems confident, too.
Therefore, if you’re looking for some solid growth in 2024 and beyond, Cargojet stock could be of great consideration, even with shares up 49% in the last two months.
Should You Invest $1,000 In Cargojet? Before you consider Cargojet, you’ll want to hear this.
Our market-beating analyst team just revealed what they believe are the 10 best starter stocks for investors to buy in 2024… and Cargojet wasn’t on the list.
The online investing service they’ve run for nearly a decade, Motley Fool Stock Advisor Canada, is beating the TSX by 32 percentage points. And right now, they think there are 10 stocks that are better buys.
Get Our 10 Starter Stocks Today
* Returns as of 12/22/23
More reading
John Mackey, former CEO of Whole Foods Market, an Amazon subsidiary, is a member of The Motley Foolâs board of directors. Fool contributor Amy Legate-Wolfe has positions in Cargojet. The Motley Fool has positions in and recommends Cargojet. The Motley Fool recommends Amazon. The Motley Fool has a disclosure policy.",2023-12-29T04:06:00.000+02:00,657,business,5,True
Tesla Cybertruck provides emergency charge to Rivian R1S,"A Tesla Cybertruck recently helped a Rivian R1S on a family road trip with a quick charge for the rest of its journey.
“My neighbor shared this picture with me. He got an emergency charge on his Rivian R1S by a Tesla Cybertruck on a road trip with his family,” shared Kitty Adama Hoksbergen on LinkedIn. “He is too pissed off at the moment to tell me the story, but I can be he was stranded by an unreliable, third-party CCS.”
The picture shows the Tesla Cybertruck’s Powershare technology in action.
Powershare provides up to 30kWh per day via bidirectional charging, enabling the Cbyertruck to power a construction site and, yes, even another electric vehicle.
Hoksbergen is the Executive Director at Adopt a Charger, Inc., a nonprofit organization that aims to expand fee-free electric car chargers through sponsors. Given her career, Hoksbergen seems all too aware of the need for more EV chargers in North America in widely used public places like parks and beaches and along frequently traveled roads and highways—for those long road trips like the one her neighbor was on with his family.
Besides the need for more EV chargers in North America, there is also the question of which connector will dominate the industry. Before the wide adoption of Tesla’s North American Charging Standard (NACS), the industry seemed to favor the Combined Charging System (CCS) as a standard for charging connectors. However, CCS charging stations have proven unreliable, with customers reporting issues ranging from a lack of internet connection for payments to frequently broken charging stalls.
As more automakers in North America dive deeper into electric cars, they have started to realize the critical role charging stations play in the industry. With its Supercharger Network, Tesla has the experience to help expand the charging infrastructure in North America.
Rivian is among the automakers that have announced the
adoption of Tesla NACS. In 2024, Rivian R1 owners will receive a free adapter for the NACS plug. By 2025, the company plans to roll out electric vehicles with the NACS charge port as standard.
The Teslarati team would appreciate hearing from you. If you have any tips, contact me at or via X
@Writer_01001101.",2023-12-28T16:23:00.000+02:00,366,technology,3,True
"Australian woman training to become country's first female astronaut | Newcastle Herald | Newcastle, NSW","A mum-of-two is one step closer to being Australia's first female astronaut. [Australian Space Agency](/story/8449301/) employee Katherine Bennell-Pegg announced she was halfway through her year-long training at the European Astronaut Centre in Germany. While other Australian women have trained to go to space, they've always done so under the flags of other countries. Ms Bennell-Beg and her family relocated to Europe for the intensive training process. More than 22,000 people applied to the coveted position in hopes of becoming an astronaut candidate. The job requires rigorous physical training, as well as a year of intensive study. ""I have always dreamed of being an astronaut,"" she said. ""When I was young, it was for the adventure but after more than a decade working in space it's now because I know the role it plays in tackling real-world problems."" The next six months are expected to include intense exercise, sea survival, studying space station robotic arm simulations and centrifuge training. ""We need to know the basics around medical procedures - not just in case something goes wrong, but because astronauts are basically medical guinea pigs,"" she told the [ Australian Space Agency](/story/8338233/). ""In space, as your body adapts to weightlessness any medical issues you may have on Earth - such as osteoporosis, or muscle degradation - are put on fast forward and we can support research on that."" The Adelaide-born astronaut candidate previously served as Director of Space Technology at the Australian Space Agency, and as part of the space robotics and automation team. In early December, Ms Bennell-Pegg travelled to the United States where she underwent specialised training with NASA in Houston and met with Australian Ambassador to the United States Kevin Rudd in Washington DC. ""I'm excited - not just for me - but for what my training and experience can unlock for Australian scientists, engineers and operators, and all the value that can bring,"" she said. Sign up for our newsletter to stay up to date. We care about the protection of your data. Read our [Privacy Policy](/privacy/).",2023-12-28T14:19:00.000+02:00,339,technology,3,True
Skagit Valley Bread Lab devoted to baking better bread,"Burlington, Wash. — In the farm fields near Mount Vernon, scientists are working to build better bread.
""Bread is science. It's physics, it's chemistry, it's biology - it's alive,"" said Dr. Stephen Jones, wheat breeder, home baker, and director of
The Washington State University Bread Lab. Since 2011, this place has explored the science of tasty whole grain loaves. One of the lab's missions? Developing bread that's affordable, nutritious and delicious. Using grains grown west of the Cascades.
Bill Gates has toured the bread lab, Patagonia's food line,
Patagonia Provisions, sponsors research at the lab. The Bread Lab even developed a healthier flour tortilla for Chipotle.
""They came to us a few years ago, and they wanted to do a few things. They wanted to take some of the ingredients out of their tortillas,"" said Jones.
""Part of coming to these classes is taking the intimidation out, and having the instructors and the assistants stand by and say, 'You know, you got this! It's gonna make beautiful bread!’"" said baking instructor Juli Hammond.
The students in this Cooking with Whole Grains class will go home with whole wheat loaves, scones, gingerbread, and something more. Baking student Ann Templeton Monin explains:
""It sends me back to my childhood, actually. Sounds corny, but really, a lot of my memories, good memories, were back in Kentucky were watching my grandmother make buttermilk biscuits and pancakes and things like that. And I just keep going back to that. Being in the kitchen makes me happy.""
There's more to the Bread Lab than science -- just like there's more to some bread than flour, water, and yeast.
""We work with many bakers that talk about the love in their bread. So there's some love involved, there's history and tradition, there's tremendous beauty,"" Jones said, ""I like to say in the lab we have beauty; there's room for beauty, there's tremendous beauty in what we do.’
FRESH GINGER GINGERBREAD
INGREDIENTS
- 1 cup (7 1/2 ounces) brown sugar
- 1/4 cup (2 1/2 ounces) molasses
- 3/4 cup (6 ounces) water, boiling
- 1/4 cup (2 ounces) unsalted butter, softened 1 teaspoon baking soda
- 1/2 teaspoon salt
- 1 egg
- 3/4 cup (3 ounces) King Arthur Unbleached
- All-Purpose Flour
- 1 cup (4 ounces) King Arthur Medium Rye Flour
- 1/2 teaspoon cinnamon
- 1/4 teaspoon ground cloves
- 2 tablespoons fresh grated ginger
- 1/4 cup (1 1/2 ounces) diced crystallized ginger, optional
DIRECTIONS
- In a large bowl, blend the brown sugar, molasses, water, and butter, stirring until the butter melts.
- When the mixture is lukewarm, add the baking soda, salt, and egg.
- Stir in the flour and spices to the wet ingredients. Then stir in the crystallized ginger, if using.
- Pour the batter into a greased 8-inch pan, and bake the gingerbread in a preheated 350°F oven for 25 - 28 minutes, or until a toothpick inserted in the center.
(Recipe courtesy King Arthur Flour)
WHOLE WHEAT SANDWICH BREAD
INGREDIENTS
- 3 cups (12 ounces) King Arthur Whole Wheat Flour
- 1 1/2 teaspoons salt
- 1 1/2 teaspoons instant yeast
- 1 1/2 cups (12 ounces) warm water
- 2 tablespoons (1/2 ounce) dry milk powder
- 1 tablespoon honey
- 1 tablespoon unsalted butter, soft
- 1/2 cup (2 ounces) King Arthur Unbleached All-Purpose Flour
Yield: 1 loaf
DIRECTIONS
- Place all of the dry ingredients except the all-purpose flour in a large bowl and stir to combine well.
- Stir in the warm water, honey and butter and mix until a wet dough forms.
- Cover the dough with plastic and set it aside to rest about 15 minutes.
- After resting, stir in only enough of the all-purpose flour to create a soft shaggy dough.
- Knead on a lightly floured surface until the dough becomes smooth and elastic.
- Allow the dough to rise in a greased covered bowl for about one hour.
- Turn the dough out onto a lightly floured surface. Shape into a tight log. Place the log into a greased 8 1/2 x 4 1/2-inch bread pan, cover, and allow to rise for about one hour until it has increased in volume and feels soft and airy.
- Bake the loaf in a preheated 375˚F oven for about 35 minutes. When the loaf is done, the crust will be golden brown on the top and sides. The baked loaf will sound hollow when tapped, and the sides will feel firm right after removing from the oven.
- Remove from baking pan and cool on a wire rack. The crust will soften some as it cools.
(Recipe Courtesy King Arthur Flour)
[KING 5's Evening ](/evening)celebrates the Northwest. Connect with us via",2023-12-29T00:02:00.000+02:00,792,technology,3,True
ISRO chairman urges IITians to join India’s space programs | Mumbai news - Hindustan Times,"Mumbai: S Somanath, chairman of the Indian Space Research Organisation (ISRO), while addressing a gathering of students on the second day of the annual science and technology festival, Techfest, hosted by the Indian Institute of Technology (IIT) Bombay on Thursday appealed to IITians to actively contribute to India’s space programs. Expressing his enthusiasm, Somanath said, “I will be happy to see more IITians joining the space program and participating in building the nation’s space projects.” He emphasised the potential for research collaborations with IITs, citing their expertise as valuable assets to strengthen various space projects in India. The ISRO chairman also outlined the organization’s plans till the year 2047. Somanath elaborated on ISRO’s ambitious goals, including the launch of the ‘Bharat Antriksh Station’ (Indian Space Station) by 2035, with the initial phase set for 2028. He highlighted the aim to land a human on the moon by 2040 through the Gaganyan mission and underscored the need for research collaborations in areas such as material science and robotics. “We will look for possible research opportunities with various institutions in India, in areas like material science, robotics, among all,” he stated. Somanath specifically called upon IIT Bombay to contribute its expertise in robotic activities for in-orbit services. During a question-and-answer session, Somanath addressed concerns about the preference for lucrative international jobs among the students. He encouraged some to consider working for ISRO, emphasizing the importance of contributing to the country’s space endeavors. Somnath, while talking about the achievement of the Chandrayan-3 mission, revealed plans to launch 50 satellites in the next five years, focusing on applications such as geo-intelligence, agriculture, and environmental and climate observation. Highlighting the need for infrastructure expansion, Somanath mentioned the requirement for a new launch pad due to the increasing size of rockets. “With bigger rockets, we will require bigger launch pads. The current Shriharikota will not be enough,” he explained. Ex-defense chief defends Agniveer policy During a defense symposium held at IIT Bombay’s campus as part of its Techfest, former Army chief general Manoj Naravane, former Air Chief Marshal RKS Bhadauria, and former Navy Chief Admiral Karambir Singh defended the Agnipath scheme. They responded to a student’s question regarding concerns about the four-year restrictions for Agniveers. General Naravane emphasized the dynamic nature of HR policies, stating, “No new policy can be negated without giving it time to establish.” He added that midcourse corrections would be implemented as needed over time. The trio underscored that individuals committed to pursuing a career in the defense forces would benefit and be recognized after completing four years of service.",2023-12-28T21:37:00.000+02:00,428,technology,3,True
